,Store#,City,Total_Sales_2015_Q1,Sales_Mean_2015_Q1,County#,Avg_PPL_2015_Q1,Zip_Code_x,Total_Liters_2015_Q1,Avg_Liters_2015_Q1,Avg_Margin_2015_Q1,Total_Sales_2015,Sales_Mean_2015,Avg_PPL_2015,Zip_Code_y,Total_Liters_2015,Avg_Liters_2015,Avg_Margin_2015
958,4748,DAVENPORT,5019.81,132.100263158,82.0,17.1914160401,52807,374.4,9.85263157895,4.98236842105,26753.31,152.876057143,17.7231102041,52807,1635.9,9.348,5.12451428571
959,4749,DAVENPORT,7010.47,116.841166667,82.0,18.4133730159,52804,474.53,7.90883333333,4.44366666667,30850.57,140.229863636,19.8354069264,52804,1839.58,8.36172727273,4.59559090909
960,4750,DAVENPORT,3697.08,142.195384615,82.0,16.6562637363,52807,243.0,9.34615384615,4.64615384615,21971.28,152.578333333,16.5890043541,52807,1427.1,9.91041666667,5.02118055556
961,4751,DAVENPORT,5467.02,188.517931034,82.0,18.6577996716,52806,304.5,10.5,5.44689655172,17851.02,162.282,17.1446753247,52806,1077.0,9.79090909091,5.25145454545
962,4752,BURLINGTON,54771.53,168.527784615,29.0,21.5789684982,52655,2942.1,9.05261538462,3.62901538462,222194.1,174.818332022,22.181771009,52655,11566.47,9.10029110936,3.68394177813
963,4753,ADAIR,2435.4,105.886956522,1.0,14.2971221532,50002,188.4,8.19130434783,3.19173913043,8968.53,104.285232558,16.9120930233,50002,620.7,7.21744186047,3.82941860465
964,4754,WAVERLY,5654.34,182.398064516,9.0,19.828202765,50677,292.5,9.43548387097,5.8435483871,18525.78,150.616097561,15.858583043,50677,1242.0,10.0975609756,5.17666666667
965,4755,MASON CITY,3164.46,137.585217391,17.0,14.3074120083,50401,226.5,9.84782608696,5.53826086957,13013.49,138.441382979,15.597325228,50401,873.0,9.28723404255,5.23744680851
966,4756,MARSHALLTOWN,3371.34,134.8536,64.0,15.8469333333,50158,231.0,9.24,4.9884,17203.99,122.885642857,17.0179396259,50158,1234.05,8.81464285714,5.14664285714
967,4757,BONDURANT,22709.22,30.27896,77.0,16.8436774603,50035,1718.88,2.29184,4.275,102966.86,32.2577882206,16.624847088,50035,7796.27,2.44244047619,4.1294235589
968,4759,WATERLOO,1300.32,118.210909091,7.0,12.6616450216,50703,105.0,9.54545454545,4.11272727273,18508.46,104.567570621,15.8027179177,50703,1394.45,7.87824858757,4.78248587571
969,4760,WATERLOO,8580.3,153.219642857,7.0,15.4860204082,50701,589.5,10.5267857143,4.89910714286,28168.44,145.19814433,14.9036720668,50701,1971.0,10.1597938144,4.74113402062
970,4761,WATERLOO,4956.3,145.773529412,7.0,15.4357422969,50701,339.0,9.97058823529,4.94558823529,16844.22,142.747627119,14.8759322034,50701,1183.5,10.0296610169,4.94915254237
971,4762,FORT ATKINSON,25498.43,70.2436088154,96.0,12.9399475272,52144,2075.93,5.718815427,4.8717630854,111496.73,77.3745523942,13.2015171343,52144,9102.96,6.31711311589,4.79489243581
972,4764,FORT DODGE,37272.07,94.8398727735,94.0,19.8176875076,50501,2341.35,5.95763358779,4.4913740458,236478.91,98.615058382,20.6092402399,50501,14154.91,5.90279816514,4.47222685571
973,4765,DUBUQUE,6153.13,71.5480232558,31.0,21.3496954596,52001,367.49,4.27313953488,3.44290697674,25296.01,77.5951226994,21.3587671633,52001,1468.37,4.50420245399,3.56846625767
974,4766,DUBUQUE,3362.59,74.7242222222,31.0,25.8285608466,52003,206.32,4.58488888889,4.96088888889,14558.71,83.1926285714,21.6536653061,52003,993.24,5.67565714286,4.16697142857
975,4767,ANKENY,9212.11,51.464301676,77.0,16.7590795424,50023,738.21,4.12407821229,3.85094972067,40495.73,56.4794002789,17.1977664873,50023,3236.44,4.51386331939,4.02079497908
976,4768,URBANDALE,6362.02,129.837142857,77.0,14.0948688047,50322,512.75,10.4642857143,4.18346938776,36315.79,92.6423214286,15.1082373664,50322,2778.41,7.08778061224,4.42920918367
977,4769,ELMA,20206.14,159.103464567,45.0,12.3793775778,50628,1735.0,13.6614173228,5.25700787402,78404.34,170.444217391,13.0408488613,50628,6671.2,14.5026086957,5.36363043478
978,4770,HUDSON,4510.62,140.956875,7.0,16.8209821429,50643,328.0,10.25,4.8871875,30226.09,148.896995074,14.8833919775,50643,2303.65,11.3480295567,4.0315270936
979,4771,CEDAR RAPIDS,10015.31,69.5507638889,57.0,19.3427166005,52402,665.72,4.62305555556,3.56479166667,51807.72,69.6340322581,18.4114452125,52402,3537.09,4.75415322581,3.59012096774
980,4773,WEST DES MOINES,11446.8,28.4746268657,77.0,16.4646778015,50265,799.34,1.9884079602,3.68248756219,45298.73,24.3672565896,16.9184582085,50265,3151.74,1.69539537386,3.74972027972
981,4774,ESTHERVILLE,10433.27,114.651318681,32.0,16.5767451596,51334,878.85,9.65769230769,3.3721978022,43335.37,114.040447368,16.1454035088,51334,3686.55,9.70144736842,3.51310526316
982,4775,DAKOTA CITY,3224.74,89.5761111111,46.0,15.3973015873,50529,313.4,8.70555555556,2.95583333333,15192.86,90.4336904762,14.9159722222,50529,1439.25,8.56696428571,3.11863095238
983,4776,CARROLL,2453.74,116.844761905,14.0,20.7057823129,51401,213.9,10.1857142857,4.82857142857,5882.22,196.074,19.5015873016,51401,452.25,15.075,4.92333333333
984,4777,PAULLINA,7935.38,115.005507246,71.0,13.7772118703,51046,775.54,11.2397101449,3.92434782609,28423.34,113.240398406,14.0270574843,51046,2789.73,11.1144621514,3.94920318725
985,4778,STORM LAKE,2007.12,154.393846154,11.0,17.1548717949,50588,117.0,9.0,3.61769230769,5945.28,156.454736842,19.7776057792,50588,325.5,8.56578947368,4.11552631579
986,4779,MOUNT AYR,3104.76,172.486666667,80.0,16.7833068783,50854,198.25,11.0138888889,4.22555555556,12468.72,152.057560976,17.8186178862,50854,759.69,9.26451219512,4.34902439024
987,4780,BRITT,5951.68,119.0336,41.0,15.4631809524,50423,493.3,9.866,3.7794,33302.3,115.232871972,14.6054292305,50423,2749.85,9.51505190311,3.71871972318
988,4781,EARLY,5700.85,100.014912281,81.0,15.6699582289,50535,441.75,7.75,3.84368421053,26674.46,106.272749004,15.2391424777,50535,2007.9,7.99960159363,3.81597609562
989,4782,LAMONI,3110.5,74.0595238095,27.0,16.0917687075,50140,225.6,5.37142857143,3.46976190476,27321.78,81.5575522388,16.1248855721,50140,1988.85,5.93686567164,3.56214925373
990,4783,EMMETSBURG,7623.06,141.167777778,74.0,15.9497442681,50536,498.0,9.22222222222,3.90222222222,32454.54,138.104425532,15.1545248227,50536,2328.75,9.90957446809,3.9270212766
991,4785,AVOCA,11515.2,162.185915493,78.0,14.8474044266,51521,905.7,12.7563380282,3.89042253521,49322.26,142.963072464,15.4705562457,51521,3732.6,10.8191304348,3.80371014493
992,4786,WINTERSET,7222.37,82.0723863636,61.0,17.8817694805,50273,583.2,6.62727272727,3.60102272727,23653.54,92.396640625,17.7443415179,50273,1762.44,6.88453125,3.6918359375
993,4787,SWISHER,9964.65,108.311413043,52.0,16.0136542443,52338,789.95,8.58641304348,4.74054347826,44030.79,85.1659381044,17.3031343833,52338,3292.4,6.36827852998,4.96013539652
994,4788,CEDAR RAPIDS,7115.52,139.52,57.0,13.9340149393,52405,559.5,10.9705882353,4.84921568627,26864.05,134.995226131,15.0727237377,52405,1965.2,9.87537688442,5.00155778894
995,4789,BUSSEY,3838.8,132.372413793,63.0,11.450591133,50044,394.5,13.6034482759,2.3724137931,15705.3,125.6424,10.4573,50044,1723.4,13.7872,2.47912
996,4790,MEDIAPOLIS,2972.18,48.7242622951,29.0,20.3405152225,52405,175.43,2.87590163934,4.02983606557,16710.64,51.5760493827,20.7779850088,52405,965.0,2.97839506173,4.41459876543
997,4791,SIOUX CITY,6070.02,168.611666667,97.0,18.0605291005,51106,358.5,9.95833333333,5.27611111111,26945.46,168.409125,17.909547619,51106,1557.0,9.73125,5.385875
998,4792,DE SOTO,3719.1,116.221875,25.0,13.1370238095,50069,306.6,9.58125,3.075625,17526.84,127.006086957,13.6041269841,50069,1465.05,10.6163043478,3.32753623188
999,4793,FORT MADISON,3428.3,50.4161764706,56.0,19.9072759104,52627,189.75,2.79044117647,3.70676470588,25569.94,48.5198102467,20.1892107165,52627,1415.64,2.68622390892,3.82998102467
1000,4794,BURLINGTON,97379.57,58.0331168057,29.0,20.68140147,52601,5493.98,3.27412395709,4.75291418355,399194.1,63.1836182336,20.7573331542,52601,22393.28,3.54436213992,4.73504431782
1001,4795,DES MOINES,17245.86,129.668120301,77.0,13.7692803437,50317,1306.5,9.82330827068,4.47413533835,87804.23,154.042508772,15.2479918546,50317,6395.55,11.2202631579,5.05426315789
1002,4796,DES MOINES,5078.76,133.651578947,77.0,14.0292230576,50321,375.0,9.86842105263,4.79921052632,31154.49,152.718088235,16.4330999066,50321,2022.75,9.91544117647,5.12171568627
1003,4797,DES MOINES,10712.28,162.307272727,77.0,14.484963925,50316,886.5,13.4318181818,4.75121212121,52605.36,177.122424242,15.2375436909,50316,4077.0,13.7272727273,4.83259259259
1004,4798,DES MOINES,9959.46,155.6165625,77.0,15.5961011905,50320,681.0,10.640625,4.89671875,40840.98,170.882761506,16.2456744371,50320,2676.0,11.1966527197,5.08317991632
1005,4799,DES MOINES,10331.16,154.19641791,77.0,15.4934470505,50317,712.5,10.6343283582,4.79641791045,38501.93,123.009361022,14.9730412293,50317,2839.0,9.07028753994,4.83319488818
1006,4800,DES MOINES,13311.72,124.408598131,77.0,14.7575967957,50320,1062.0,9.92523364486,4.65018691589,39079.28,132.922721088,14.6966699061,50320,3147.0,10.7040816327,4.77136054422
1007,4801,DES MOINES,23135.88,143.701118012,77.0,14.2155752736,50311,1728.0,10.7329192547,4.56788819876,101274.6,141.841176471,14.7153334667,50311,7526.0,10.5406162465,4.65232492997
1008,4802,DES MOINES,37741.96,156.605643154,77.0,14.9947678324,50310,3064.0,12.7136929461,5.05456431535,183445.5,160.494750656,15.5014239887,50310,13792.25,12.0667104112,5.0834208224
1009,4803,DES MOINES,23661.54,163.183034483,77.0,15.8452545156,50313,1702.5,11.7413793103,4.82827586207,100328.52,161.299871383,16.0367416935,50313,6967.5,11.2017684887,4.85270096463
1010,4804,DES MOINES,20381.94,150.977333333,77.0,15.0171005291,50312,1578.0,11.6888888889,4.71303703704,84093.18,151.792743682,15.1555337803,50312,6385.5,11.5261732852,4.87711191336
1011,4805,FORT DODGE,39492.65,68.2083765112,94.0,19.2195706884,50501,2590.97,4.47490500864,3.78069084629,150218.34,84.0147315436,18.5408210823,50501,10187.84,5.69789709172,3.49970917226
1012,4806,WEST LIBERTY,20997.59,166.647539683,70.0,21.1193839758,52776,1072.35,8.51071428571,6.29928571429,109511.39,158.025093795,20.3296825397,52776,5877.35,8.48102453102,5.88769119769
1013,4807,WILLIAMSBURG,39011.58,119.30146789,48.0,14.1907820009,52361,3328.5,10.1788990826,4.97376146789,189767.23,124.76477975,14.2178673179,52361,16158.0,10.6232741617,5.01163708087
1014,4808,COUNCIL BLUFFS,14189.47,120.249745763,78.0,16.7689023406,51501,1004.66,8.51406779661,3.57389830508,58717.8,110.371804511,17.3803616183,51501,4067.99,7.64659774436,3.66667293233
1015,4810,ANKENY,17926.11,82.99125,77.0,18.2741049383,50021,1190.45,5.51134259259,4.08273148148,74647.58,86.698699187,17.6527476356,50021,4986.38,5.79138211382,4.17055749129
1016,4811,LOVILIA,1931.98,87.8172727273,68.0,19.1163636364,50150,116.1,5.27727272727,3.62818181818,11627.69,90.1371317829,17.7304872647,50150,706.45,5.47635658915,3.86085271318
1017,4812,CHARLES CITY,54305.92,158.789239766,34.0,19.2861807296,50616,3197.62,9.34976608187,5.00400584795,54305.92,158.789239766,19.2861807296,50616,3197.62,9.34976608187,5.00400584795
1018,4813,GRAND MOUND,4903.06,75.4316923077,23.0,16.7030549451,52751,405.13,6.23276923077,3.74892307692,33364.14,70.3884810127,17.7038919028,52751,2641.29,5.57234177215,4.25415611814
1019,4817,KNOXVILLE,4817.93,70.8519117647,63.0,16.2530812325,50138,420.86,6.18911764706,3.31897058824,28137.48,74.6352254642,17.28813432,50138,2216.9,5.88037135279,3.54655172414
1020,4818,DECORAH,26349.6,127.910679612,96.0,16.1188395747,52101,1948.87,9.46053398058,4.42169902913,104634.38,125.011206691,15.7142379246,52101,7913.27,9.45432497013,4.36284348865
1021,4819,ALTOONA,29007.94,38.218629776,77.0,18.8925073719,50009,2090.91,2.75482213439,3.65512516469,133496.77,40.6382861492,19.780053035,50009,9265.14,2.82043835616,3.80876712329
1022,4820,INWOOD,19041.54,50.642393617,60.0,15.7246137285,51240,1527.94,4.06367021277,4.41856382979,73504.92,49.3321610738,15.4845904442,51240,5926.53,3.97753691275,4.61580536913
1023,4821,OSKALOOSA,6433.4,109.040677966,62.0,12.943220339,52577,540.8,9.16610169492,2.84593220339,25277.06,112.844017857,13.5714094388,52577,2118.35,9.45691964286,2.70169642857
1024,4823,CRESTON,4542.4,60.5653333333,88.0,16.005568254,50801,399.69,5.3292,3.48906666667,23133.17,58.8630279898,15.6614261481,50801,2020.84,5.14208651399,3.59992366412
1025,4824,CRESTON,10706.06,93.9128070175,88.0,20.1873182957,50801,660.31,5.79219298246,4.25412280702,42873.61,120.431488764,18.6556246656,50801,2771.91,7.78626404494,4.06539325843
1026,4825,OSCEOLA,8064.88,99.5664197531,20.0,18.3458906526,50213,501.95,6.19691358025,4.07444444444,42101.12,97.682412993,16.7116672191,50213,2994.2,6.94709976798,3.79582366589
1027,4827,IOWA CITY,33793.59,145.036866953,52.0,19.8164336808,52240,2148.1,9.21931330472,5.34849785408,162821.99,133.351343161,22.1266354666,52240,10331.83,8.46177723178,5.5306961507
1028,4828,MARSHALLTOWN,15731.66,206.995526316,64.0,17.7862468672,50158,1219.8,16.05,3.55723684211,56569.88,187.939800664,17.6317133365,50158,4239.9,14.0860465116,3.73129568106
1029,4829,DES MOINES,2097466.57,460.475646542,77.0,22.3445342899,50314,120327.92,26.4166673985,6.50172118551,8742779.31,480.055969141,21.790146234,50314,502306.92,27.5810959807,6.31452558752
1030,4831,BOONE,4318.62,52.666097561,8.0,19.4122996516,50036,322.27,3.93012195122,4.55182926829,23111.11,58.0681155779,18.3987879876,50036,1881.25,4.72675879397,4.60065326633
1031,4834,MUSCATINE,3412.38,117.668275862,70.0,17.8555172414,52761,194.1,6.69310344828,4.43344827586,6319.68,143.629090909,17.6168939394,52761,374.7,8.51590909091,4.41818181818
1032,4836,IOWA CITY,13651.56,98.2126618705,52.0,16.8772798904,52240,1069.6,7.69496402878,3.87762589928,71522.11,91.8127214377,16.8203906107,52240,5599.19,7.18766367137,3.88114249037
1033,4837,IOWA CITY,21746.59,139.401217949,52.0,16.5443315018,52240,1461.36,9.36769230769,4.13942307692,92133.36,114.879501247,16.8740440565,52240,6388.18,7.9653117207,4.01325436409
1034,4838,OGDEN,2415.78,127.146315789,8.0,16.6921804511,50212,205.65,10.8236842105,3.31210526316,11563.03,114.485445545,14.8710843942,50212,978.75,9.69059405941,3.57613861386
1035,4839,Northwood,28459.88,101.642428571,98.0,15.1622261905,50459,2430.4,8.68,4.97060714286,129200.74,112.056149176,14.9080122248,50459,11465.9,9.94440589766,5.0343885516
1036,4840,WATERLOO,17347.89,65.7117045455,7.0,22.102172619,50707,1012.4,3.83484848485,4.17651515152,73576.35,77.5304004215,22.6993328817,50707,4110.98,4.33190727081,4.10771338251
1037,4841,DAVENPORT,10678.83,95.3466964286,82.0,19.6305272109,52804,665.15,5.93883928571,3.32473214286,45272.01,91.8296348884,18.4509359606,52804,2934.93,5.95320486815,3.551663286
1038,4843,MUSCATINE,3380.09,35.9584042553,70.0,21.0762411348,52761,200.22,2.13,4.03244680851,12690.95,35.8501412429,20.793755717,52761,718.94,2.0309039548,4.08293785311
1039,4844,IOWA CITY,6479.27,65.4471717172,52.0,19.8237662338,52240,430.52,4.34868686869,3.94676767677,23965.34,46.7160623782,19.75349392,52240,1549.43,3.02033138402,4.15153996101
1040,4845,CEDAR RAPIDS,20022.82,127.53388535,57.0,24.4421079769,52401,1197.45,7.62707006369,5.44656050955,84360.61,152.001099099,26.1097976758,52401,4922.15,8.86873873874,5.4465045045
1041,4846,ONAWA,5906.51,128.402391304,67.0,17.4064182195,51040,357.4,7.76956521739,3.86217391304,25115.4,119.597142857,16.997845805,51040,1684.9,8.02333333333,3.70833333333
1042,4847,LECLAIRE,37180.4,66.6315412186,82.0,17.5385296126,52753,3342.31,5.98980286738,4.56012544803,156424.94,66.8197095258,17.725153933,52753,12551.35,5.36153353268,4.60203759077
1043,4848,WINTERSET,12942.77,80.3898757764,61.0,18.28873706,50273,857.03,5.32316770186,3.92534161491,44952.67,71.924272,18.0264761905,50273,3055.43,4.888688,3.791872
1044,4849,DES MOINES,13807.5,552.3,77.0,39.0574666667,50314,368.1,14.724,10.0136,69909.62,431.540864198,37.8303858025,50314,2016.69,12.4487037037,8.98382716049
1045,4852,CEDAR RAPIDS,5748.46,100.850175439,57.0,18.5556307435,52404,399.15,7.00263157895,3.6749122807,24766.29,112.574045455,18.3017272727,52404,1598.06,7.26390909091,4.12
1046,4853,JOHNSTON,7674.33,91.3610714286,77.0,17.2610034014,50131,525.23,6.25273809524,4.51821428571,34976.37,75.218,17.2991582181,50131,2412.86,5.18894623656,4.25507526882
1047,4854,ARMSTRONG,8023.2,163.73877551,32.0,13.6866472303,50514,729.0,14.8775510204,4.24448979592,32621.58,162.29641791,14.9266263919,50514,2717.1,13.5179104478,3.83129353234
1048,4855,STRAWBERRY POINT,3026.64,168.146666667,22.0,13.4048677249,52076,270.0,15.0,3.29555555556,14528.18,191.160263158,14.6976942356,52076,1296.0,17.0526315789,4.03868421053
1049,4856,LISBON,21707.11,75.6345296167,57.0,14.9859693878,52253,1795.15,6.25487804878,4.75167247387,96083.92,79.4081983471,14.708403778,52253,8164.29,6.74734710744,4.65278512397
1050,4857,WEST BURLINGTON,6740.52,58.1079310345,29.0,20.6031609195,52655,392.81,3.38629310345,3.92198275862,24708.58,61.1598514851,21.1764011669,52655,1380.61,3.41735148515,4.53878712871
1051,4858,WEST BURLINGTON,2412.02,63.4742105263,29.0,17.3092481203,52655,157.56,4.14631578947,3.49973684211,12814.82,49.2877692308,19.0745054945,52655,758.48,2.91723076923,3.70665384615
1052,4859,BURLINGTON,12121.41,113.284205607,29.0,15.8595905652,52601,859.2,8.02990654206,3.8446728972,51090.08,116.378314351,16.9257099468,52601,3432.4,7.81867881549,4.11977220957
1053,4860,CEDAR RAPIDS,24889.65,94.6374524715,57.0,25.6120803911,52404,1051.87,3.99950570342,4.82076045627,188084.06,97.0005466735,24.0718456986,52404,8099.82,4.17731820526,4.48992779783
1054,4861,CEDAR RAPIDS,15778.61,64.1406910569,57.0,19.5012775842,52404,1036.9,4.21504065041,4.645,53660.56,60.7707361268,18.6947694548,52404,3788.51,4.29049830125,4.44605889015
1055,4862,KINGSLEY,17790.85,132.767537313,75.0,13.4619367448,51028,1492.0,11.1343283582,4.71798507463,67205.69,133.344623016,13.5276284958,51028,5637.5,11.185515873,4.65954365079
1056,4864,CLINTON,38304.3,132.54083045,23.0,17.2181924535,52733,2452.64,8.48664359862,4.56387543253,177577.1,138.515678627,18.5356538333,52733,10941.06,8.53436817473,4.42536661466
1057,4866,COUNCIL BLUFFS,27862.22,42.0879456193,78.0,19.3593655589,51501,1879.46,2.83906344411,4.03347432024,109783.88,43.8609188973,19.2611816297,51501,7219.81,2.88446264483,3.99418697563
1058,4867,COUNCIL BLUFFS,20187.61,124.614876543,78.0,17.8413168724,51501,1317.55,8.13302469136,3.59919753086,78732.67,123.988456693,16.9251391076,51501,5377.44,8.46840944882,3.5842519685
1059,4868,WAUKEE,10536.0,92.4210526316,25.0,17.9146992481,50263,696.66,6.11105263158,4.53596491228,52461.8,88.6179054054,17.3293058237,50263,3513.5,5.93496621622,4.74322635135
1060,4869,GUTTENBERG,25848.89,81.8002848101,22.0,18.0335216998,52052,1767.25,5.59256329114,5.69598101266,122502.11,74.7419829164,18.0629233853,52052,8329.66,5.08215985357,5.64558267236
1061,4870,BETTENDORF,8890.57,52.2974705882,82.0,17.9744397759,52722,743.29,4.37229411765,3.71688235294,8890.57,52.2974705882,17.9744397759,52722,743.29,4.37229411765,3.71688235294
1062,4872,EARLHAM,6553.23,75.3244827586,61.0,17.5710563766,50072,507.15,5.82931034483,4.12816091954,26995.65,79.3989705882,16.5673557423,50072,2213.97,6.51167647059,3.89820588235
1063,4873,GRANGER,8074.35,61.1693181818,25.0,14.197972583,50109,769.18,5.82712121212,3.67492424242,35391.47,71.2102012072,14.7252179745,50109,3181.77,6.40195171026,3.63949698189
1064,4874,MOUNT PLEASANT,20602.3,27.0726675427,44.0,19.423049246,52641,1423.25,1.87023653088,3.71936925099,75931.46,26.3742480028,18.8918841694,52641,5442.96,1.89057311567,3.66229246266
1065,4876,HIAWATHA,40407.4,150.2133829,57.0,15.2733820145,52233,2700.55,10.0392193309,2.77594795539,144588.38,136.275570217,15.0086499708,52233,10190.5,9.60461828464,2.80110273327
1066,4877,CLIVE,75255.08,154.52788501,77.0,23.0295071869,50325,3797.42,7.79757700205,5.27667351129,283563.3,156.14719163,23.0967551657,50325,14913.5,8.21227973568,5.40628854626
1067,4878,PRIMGHAR,19772.87,96.9258333333,71.0,15.3185644258,51245,1535.65,7.52769607843,5.63117647059,97384.42,95.6624950884,16.9890836374,51245,7167.43,7.04069744597,5.98115913556
1068,4879,SIOUX CITY,54545.44,114.591260504,97.0,18.3507202881,51106,3752.27,7.88292016807,4.30554621849,273922.32,131.188850575,17.381430909,51106,19136.25,9.16487068966,4.01642720307
1069,4880,ANITA,2940.0,101.379310345,15.0,14.203908046,50020,218.85,7.54655172414,3.93965517241,14201.88,116.408852459,15.3469164715,50020,1051.35,8.61762295082,3.7768852459
1070,4881,COON RAPIDS,15855.03,69.2359388646,14.0,18.5056227906,50058,1223.25,5.34170305677,5.26720524017,57833.91,77.838371467,16.6466871755,50058,4711.48,6.34115746972,5.05510094213
1071,4882,ST CHARLES,5706.77,114.1354,61.0,15.3136952381,50240,478.15,9.563,3.5124,22973.74,132.032988506,15.9026327313,50240,1881.34,10.8122988506,3.78229885057
1072,4883,SIGOURNEY,8561.47,49.7759883721,54.0,14.6987153931,52591,769.13,4.47168604651,4.48290697674,41553.81,40.9800887574,14.5915295319,52591,3698.13,3.64707100592,4.26918145957
1073,4884,SIOUX CITY,7625.68,115.540606061,97.0,16.1777128427,51106,639.0,9.68181818182,3.74787878788,36800.88,111.180906344,16.238722486,51106,3057.28,9.23649546828,3.84604229607
1074,4885,ZWINGLE,6434.53,88.1442465753,49.0,16.4422635356,52079,493.45,6.7595890411,4.08561643836,33917.84,103.724281346,17.5417387505,52079,2499.97,7.64516819572,4.31339449541
1075,4887,WEST DES MOINES,7622.42,108.891714286,77.0,17.5734693878,50266,472.78,6.754,4.22914285714,36463.06,116.868782051,16.4216193529,50266,2400.38,7.69352564103,4.31948717949
1076,4888,SERGEANT BLUFF,20279.58,85.2083193277,97.0,19.568807523,51054,1134.12,4.76521008403,4.10798319328,92192.25,71.7449416342,20.3170046322,51054,5251.27,4.08659143969,4.22108171206
1077,4889,DES MOINES,19545.99,39.2489759036,77.0,19.6945601453,50315,1334.71,2.68014056225,3.61502008032,22546.18,38.8058175559,19.6702491599,50315,1525.76,2.6260929432,3.63714285714
1078,4890,URBANDALE,5436.26,97.0760714286,77.0,15.499744898,50323,464.25,8.29017857143,3.44857142857,25315.51,94.1097026022,16.5624234378,50323,1958.27,7.27981412639,3.71654275093
1079,4891,SIBLEY,49244.44,104.99880597,72.0,16.4336480861,51249,3706.24,7.90243070362,5.11528784648,199669.54,100.639889113,16.1446920603,51249,15276.17,7.69968245968,5.08574596774
1080,4892,DAVENPORT,30376.78,56.7790280374,82.0,21.8441023587,52802,1779.94,3.32699065421,3.94940186916,129922.0,48.6053123831,21.8334669446,52802,7703.15,2.88183688739,3.72924055368
1081,4893,WEST DES MOINES,11161.98,88.5871428571,77.0,15.5942252457,50265,816.0,6.47619047619,3.54047619048,52191.75,85.8416940789,15.1003344298,50265,3982.95,6.55090460526,3.24837171053
1082,4895,CEDAR RAPIDS,22860.13,83.1277454545,57.0,24.5887203463,52402,1257.12,4.57134545455,5.06669090909,114424.05,84.884310089,23.9722539565,52402,6036.44,4.47807121662,4.79452522255
1083,4896,HARPERS FERRY,1058.04,117.56,3.0,13.3140740741,52146,105.75,11.75,4.42555555556,26183.17,84.1902572347,19.6580584903,52146,2133.78,6.86102893891,5.70877813505
1084,4897,BURLINGTON,47207.78,137.632011662,29.0,20.3680209635,52601,2657.5,7.74781341108,4.09381924198,221898.93,135.469432234,20.2686356765,52601,12884.62,7.86606837607,4.09922466422
1085,4898,BURLINGTON,24811.73,131.278994709,29.0,28.6936684303,52601,940.88,4.9782010582,4.5119047619,98366.16,109.174428413,26.4930537498,52601,4060.36,4.50650388457,4.16809100999
1086,4899,GRAETTINGER,10853.52,66.5860122699,74.0,13.085907099,51342,977.5,5.99693251534,4.48699386503,46135.01,66.8623333333,13.9018364389,51342,3982.25,5.77137681159,4.6944057971
1087,4900,WATERLOO,32458.59,71.0253610503,7.0,20.7906882359,50703,1754.73,3.83967177243,3.1810940919,169110.58,80.9528865486,21.1292962001,50703,9136.21,4.37348492101,3.24375777884
1088,4901,POLK CITY,41972.47,121.659333333,77.0,14.7905017253,50226,3318.9,9.62,4.87026086957,208000.62,139.130849498,15.255533843,50226,15802.5,10.5702341137,4.9354180602
1089,4902,WATERLOO,27980.95,75.6241891892,7.0,22.0119906692,50703,1571.53,4.24737837838,3.65772972973,118556.47,81.2030616438,22.2617980267,50703,6462.23,4.42618493151,3.64757534247
1090,4904,LARCHWOOD,16050.1,51.1149681529,60.0,17.1826827419,51241,1343.99,4.28022292994,4.72143312102,63289.53,50.7941653291,16.8101042383,51241,5570.83,4.47097110754,4.66636436597
1091,4905,ROCKWELL CITY,7280.25,43.0784023669,13.0,11.5627528881,50579,736.6,4.35857988166,3.66165680473,35110.96,50.6651659452,11.9749460592,50579,3463.45,4.99776334776,3.81672438672
1092,4907,CEDAR FALLS,18348.51,80.8304405286,7.0,18.5020662891,50613,1373.85,6.05220264317,3.79083700441,76134.88,86.1254298643,17.064062702,50613,5855.03,6.62333710407,3.57124434389
1093,4908,ELKADER,8335.47,58.7004929577,22.0,14.7499027498,52043,694.25,4.88908450704,4.62964788732,42712.4,52.2156479218,16.9700619979,52043,3406.83,4.16482885086,4.92310513447
1094,4909,ROCK VALLEY,24216.45,128.810904255,84.0,14.0392502533,51247,2062.1,10.9686170213,4.21319148936,102438.95,129.016309824,14.4634880653,51247,8376.0,10.5491183879,4.41377833753
1095,4910,WATERLOO,34834.96,109.200501567,7.0,21.7369555157,50702,2047.49,6.41846394984,4.41761755486,141057.15,118.535420168,20.4412566556,50702,8071.76,6.78299159664,4.21182352941
1096,4911,PRINCETON,4956.82,62.744556962,82.0,14.5526160338,52768,503.24,6.37012658228,3.38734177215,22967.99,69.3896978852,14.7331707668,52768,2166.55,6.54546827795,3.47927492447
1097,4912,ELDRIDGE,8168.35,107.478289474,82.0,14.0413659148,52748,708.4,9.32105263158,3.29776315789,33644.12,91.9238251366,15.8382409576,52748,2752.1,7.5193989071,3.62535519126
1098,4914,CEDAR FALLS,21634.76,104.013269231,7.0,15.3304945055,50613,1676.18,8.05855769231,3.57706730769,103096.05,108.294170168,15.4806007403,50613,7787.35,8.1799894958,3.7024894958
1099,4915,BETTENDORF,4154.73,74.1916071429,82.0,16.8429251701,52722,320.85,5.72946428571,3.48321428571,12066.64,67.411396648,17.0943788242,52722,849.5,4.74581005587,3.44765363128
